Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
25752,0,1,0,1,0,26387,29133,60000,180,1,0
25753,1,1,2,0,1,38941,9264,40000,120,0,1
25754,1,0,2,0,1,12888,32583,60000,240,1,0
25755,1,0,4,0,1,22108,18306,50000,300,0,0
25756,0,1,0,0,1,17391,5399,40000,120,1,0
25757,0,0,3,0,0,10752,47896,60000,60,1,1
25758,1,1,4,0,0,82775,37796,60000,180,1,0
25759,1,0,2,0,0,85181,,30000,300,1,0
25760,1,1,4,0,0,46845,46841,10000,360,0,1
25761,1,0,1,1,1,81313,22762,10000,180,1,1
25762,1,0,0,1,0,98438,44816,10000,240,1,0
25763,1,0,2,1,1,12383,42743,40000,240,0,0
25764,1,0,2,0,0,18102,3109,40000,360,0,1
25765,1,1,0,0,1,20863,25736,30000,180,0,1
25766,1,1,1,0,0,23401,35121,30000,60,0,0
25767,1,0,4,1,1,68526,12239,50000,360,0,1
25768,1,0,3,0,1,93145,5825,40000,300,0,1
25769,1,1,2,0,0,69264,46471,30000,120,1,0
25770,0,1,4,1,0,41041,32011,20000,360,0,1
25771,1,0,2,0,1,25232,34500,20000,120,0,0
25772,0,0,3,0,1,33272,42458,30000,300,1,1
25773,0,0,2,0,1,11102,,60000,180,1,1
25774,1,0,1,0,1,28167,38785,30000,300,1,0
25775,0,0,2,0,0,53897,46034,40000,360,1,1
25776,1,1,4,1,0,69430,5369,30000,60,1,1
25777,0,0,3,1,1,32643,23288,50000,60,1,0
25778,1,0,2,0,1,17641,17850,20000,240,1,0
25779,1,0,1,0,0,30866,29122,30000,360,1,0
25780,0,1,0,0,0,29672,40101,30000,360,0,1
25781,1,1,2,0,1,76248,43740,50000,180,0,1
25782,0,0,2,0,1,52616,21692,30000,300,0,0
25783,1,0,1,0,1,87230,13978,50000,120,0,0
25784,1,0,2,0,0,86617,13936,20000,60,1,1
25785,1,1,4,0,1,79575,2843,50000,120,1,1
25786,1,1,3,0,1,64526,,10000,240,1,0
25787,1,0,1,1,1,6873,32871,30000,180,1,0
25788,0,1,0,0,0,63851,17194,40000,120,1,1
25789,0,1,1,0,1,69830,30755,60000,60,1,1
25790,0,0,4,0,1,78293,3674,40000,300,0,1
25791,1,1,3,0,0,82490,,60000,240,0,0
25792,1,1,3,0,1,6103,,50000,300,0,1
25793,0,1,3,0,0,51697,6978,10000,360,1,1
25794,1,0,0,0,1,11033,34968,60000,240,1,1
25795,0,0,3,1,1,36273,,60000,240,0,1
25796,1,0,3,1,1,76829,30096,10000,60,0,0
25797,0,0,3,0,1,55802,36266,50000,180,1,1
25798,1,0,1,1,1,8287,24674,10000,240,0,1
25799,1,0,2,0,1,70841,27405,50000,300,0,1
25800,1,0,4,0,1,71211,31745,50000,240,1,0
25801,0,1,4,0,0,40851,3438,50000,360,0,1
25802,1,0,1,1,0,98525,32177,40000,180,1,0
25803,0,0,0,0,1,52829,27813,20000,120,1,1
25804,1,0,1,0,1,85733,15117,20000,60,1,1
25805,0,1,1,1,0,83134,15364,10000,120,1,1
25806,1,1,0,0,1,40380,44016,50000,180,1,1
25807,1,1,2,0,0,40738,20944,50000,60,1,1
25808,0,1,4,0,1,28834,16679,20000,240,1,1
25809,1,0,3,0,1,14031,47802,40000,360,0,0
25810,1,1,2,0,0,90933,,20000,60,0,1
25811,0,0,2,1,1,65999,30692,40000,360,1,0
25812,1,1,3,0,1,44135,6662,40000,360,1,1
25813,1,0,2,1,0,83407,25160,50000,180,0,0
25814,0,1,1,1,1,9602,48708,40000,60,1,1
25815,0,0,3,1,1,1673,29419,50000,120,1,1
25816,1,0,2,0,1,53089,32128,50000,300,0,1
25817,1,0,1,1,0,46330,47932,30000,120,1,0
25818,1,1,2,1,0,22237,19968,60000,180,1,1
25819,0,1,0,0,0,46635,1721,20000,60,0,1
25820,1,0,0,1,1,70191,3538,30000,360,1,1
25821,1,1,1,1,0,73938,33423,20000,180,1,1
25822,0,1,3,0,1,71301,38759,30000,360,1,1
25823,1,1,2,0,0,35278,31727,10000,60,1,1
25824,1,0,0,1,0,60041,8208,20000,240,1,1
25825,0,0,3,1,1,89556,,10000,240,0,0
25826,0,0,0,0,1,54152,24501,30000,60,1,1
25827,0,0,3,1,1,1421,49904,60000,240,1,0
25828,1,1,4,0,0,68175,19043,40000,300,0,1
25829,1,0,3,1,0,17604,6262,60000,360,1,1
25830,1,0,2,1,1,47418,48051,30000,60,1,0
25831,1,0,2,0,1,76918,13338,60000,240,1,1
25832,1,1,3,1,1,79365,32545,30000,240,1,1
25833,1,1,2,1,1,86398,24716,60000,360,1,1
25834,1,0,2,1,1,71299,8605,10000,360,1,1
25835,0,1,0,1,1,3828,,30000,60,0,1
25836,0,0,4,1,1,91879,49303,60000,360,1,1
25837,1,1,4,0,0,12069,31053,10000,300,1,1
25838,1,0,0,0,1,71545,43878,50000,60,1,0
25839,1,0,1,1,1,50353,43287,50000,300,1,1
25840,0,0,2,0,0,46934,14835,30000,240,1,1
25841,0,0,4,1,1,61014,27934,60000,120,1,1
25842,1,1,4,0,0,79873,49524,60000,360,0,1
25843,1,1,4,1,0,72545,1401,60000,120,1,1
25844,0,0,2,1,0,17586,11428,40000,240,1,1
25845,1,1,0,0,1,19810,21049,10000,240,1,1
25846,1,1,2,0,1,81398,33018,60000,360,0,0
25847,1,1,4,0,1,38155,24533,40000,60,1,1
25848,1,0,0,0,1,18995,28969,50000,360,0,1
25849,1,0,2,0,1,95343,45675,40000,180,1,1
25850,1,0,1,1,1,10786,21150,40000,300,1,1
25851,1,1,4,1,1,63965,,50000,300,1,1
25852,1,1,4,1,1,39322,32631,20000,180,0,1
25853,0,0,0,0,0,30208,37661,60000,60,1,1
25854,0,0,0,0,1,43639,19023,40000,180,1,1
25855,1,0,1,0,1,4925,14784,50000,60,1,0
25856,0,0,4,1,1,56013,26344,10000,120,1,0
25857,1,0,0,1,1,40434,7665,20000,300,0,1
25858,0,0,0,0,0,72441,39397,10000,120,1,1
25859,0,1,4,0,0,38623,1539,10000,180,0,1
25860,0,1,1,1,1,65912,13244,10000,120,0,0
25861,1,0,1,0,1,82555,35392,40000,60,1,1
25862,1,0,0,1,1,65261,,40000,180,1,1
25863,0,1,2,1,0,18905,,40000,240,1,1
25864,0,0,1,0,0,76220,4552,20000,60,1,1
25865,0,1,1,0,1,89902,18457,50000,60,1,1
25866,1,0,4,1,1,95545,26631,40000,300,1,1
25867,1,1,2,0,0,33766,,40000,360,1,1
25868,1,0,3,1,1,63428,26076,20000,300,1,1
25869,0,0,3,0,1,34233,46799,10000,60,1,0
25870,1,0,4,0,1,69141,26429,30000,180,1,1
25871,1,1,0,1,0,24745,,50000,360,1,1
25872,1,1,0,0,1,46227,21632,40000,60,0,0
25873,0,0,3,0,1,41011,45648,40000,360,1,1
25874,1,0,2,0,1,55979,23212,40000,300,1,0
25875,1,0,2,1,0,19025,15040,40000,120,1,1
25876,1,0,4,0,1,97324,,60000,300,1,1
25877,1,0,2,1,0,47460,35438,50000,300,1,1
25878,0,1,1,1,1,26335,11633,10000,120,0,0
25879,1,1,4,0,0,87101,,60000,360,1,0
25880,1,1,4,0,1,52884,17872,40000,360,1,0
25881,1,1,0,0,1,78367,18907,50000,180,1,1
25882,1,0,4,0,0,40765,22110,40000,180,0,1
25883,1,0,4,0,0,54912,12575,10000,300,1,1
25884,1,1,1,1,0,25243,13858,50000,180,0,1
25885,1,1,0,0,0,74335,40128,60000,120,1,0
25886,1,0,4,0,1,8662,36503,50000,60,1,0
25887,0,0,0,0,1,73487,16286,50000,60,1,1
25888,1,1,2,1,0,78904,40119,40000,120,1,1
25889,0,1,4,0,0,55490,32957,40000,360,1,0
25890,0,1,3,0,1,29550,15855,10000,360,1,0
25891,0,1,4,0,1,18414,5036,10000,60,1,1
25892,1,1,3,1,1,26544,6298,60000,180,1,1
25893,1,1,4,1,1,73031,6688,40000,120,1,1
25894,1,1,2,0,1,2967,35442,20000,240,1,1
25895,1,1,2,1,1,79965,38428,30000,300,0,1
25896,0,1,1,0,1,83340,,60000,240,1,0
25897,1,1,3,0,0,95538,28371,40000,240,1,1
25898,1,1,2,1,0,43952,2537,50000,180,0,1
25899,1,0,1,1,1,61487,12136,40000,360,0,1
25900,1,0,4,0,0,61623,13870,60000,180,1,1
25901,1,1,3,0,0,98713,43390,10000,120,1,1
25902,1,0,0,0,1,70977,3381,30000,300,0,1
25903,1,0,0,0,1,29041,3315,10000,180,1,0
25904,1,1,1,1,0,82708,40601,50000,240,1,1
25905,0,1,0,0,0,27030,44148,10000,240,0,1
25906,1,0,2,0,0,69253,24673,30000,60,1,0
25907,0,1,2,1,0,20266,10656,60000,300,0,1
25908,0,0,3,0,0,68260,45367,50000,60,1,0
25909,0,0,1,0,1,96464,1559,60000,180,1,1
25910,1,1,4,0,0,25016,1779,10000,240,1,1
25911,0,1,4,0,1,35836,8755,30000,240,1,1
25912,1,0,0,0,1,10478,40740,20000,240,1,0
25913,1,0,2,1,0,19964,49213,60000,300,1,1
25914,1,1,3,0,0,56002,49533,40000,60,1,1
25915,1,1,1,1,1,90910,,60000,120,0,1
25916,1,1,1,1,1,31596,47265,20000,60,0,1
25917,1,1,2,1,1,75345,,10000,240,1,0
25918,1,0,1,1,1,19300,37313,30000,300,1,1
25919,1,1,3,0,0,37678,33286,20000,120,1,1
25920,0,1,3,1,1,25816,46997,10000,180,1,0
25921,1,1,1,0,0,80913,25259,60000,360,1,0
25922,0,1,2,0,1,74518,,10000,180,0,1
25923,0,0,4,0,1,88881,15923,60000,300,0,1
25924,0,0,1,1,1,19969,17476,50000,300,1,1
25925,0,1,4,0,1,79222,3498,10000,120,1,1
25926,1,0,2,1,1,39440,2599,20000,120,1,0
25927,0,0,4,0,1,86213,10070,50000,120,0,0
25928,0,1,0,0,1,65686,27300,30000,120,1,1
25929,1,1,2,1,1,97378,35716,40000,360,1,1
25930,1,1,2,1,0,69019,4321,20000,360,0,0
25931,1,0,1,0,0,5710,19186,30000,360,1,1
25932,1,1,4,1,1,28468,42145,60000,360,1,1
25933,0,0,3,0,0,19444,21888,40000,300,0,0
25934,1,0,0,0,1,71533,4174,10000,300,0,1
25935,1,0,4,0,0,22962,14937,20000,60,1,0
25936,1,0,2,0,1,18110,3005,60000,60,1,0
25937,0,1,1,0,1,11457,31925,40000,360,1,1
25938,1,0,0,1,0,10560,6768,30000,240,0,0
25939,1,0,1,1,1,91178,11350,60000,60,0,1
25940,1,0,1,1,1,12103,5044,20000,360,1,1
25941,0,0,2,0,1,23346,11754,30000,60,1,0
25942,0,1,3,0,0,65638,22994,20000,180,1,1
25943,1,0,4,0,1,73836,9023,50000,360,0,1
25944,0,1,4,0,0,84982,34183,10000,120,0,1
25945,1,0,2,0,1,56152,4991,30000,180,0,0
25946,1,1,0,0,1,92845,5789,20000,60,0,0
25947,1,0,0,0,1,40238,,30000,240,1,1
25948,0,1,3,0,0,42454,16588,30000,300,0,1
25949,0,0,3,1,1,22328,15735,30000,180,0,0
25950,0,0,1,1,0,61347,15291,40000,360,1,1
25951,0,0,4,1,0,87119,49799,20000,60,0,1
25952,1,0,4,1,1,74133,32480,30000,360,1,1
25953,0,0,4,1,1,79072,6951,60000,240,0,1
25954,1,1,3,0,0,1886,23227,50000,360,0,1
25955,0,1,3,0,1,22133,24871,20000,180,1,1
25956,1,0,3,0,1,31314,4349,10000,120,1,0
25957,1,1,0,1,1,40388,6416,60000,300,1,0
25958,1,1,4,1,0,26697,1468,50000,60,1,1
25959,1,1,1,0,1,29174,27787,30000,180,1,1
25960,0,1,3,0,1,73769,25224,40000,360,0,1
25961,1,0,0,1,1,6698,31418,40000,180,1,1
25962,1,1,4,0,1,67276,4619,40000,120,1,1
25963,1,0,2,0,1,87452,42041,60000,360,1,0
25964,1,0,1,0,1,92576,38580,30000,60,1,1
25965,1,1,4,1,1,44396,38394,60000,180,1,1
25966,1,0,1,1,1,75567,2434,60000,240,1,1
25967,0,0,0,1,1,74583,3510,40000,180,1,1
25968,1,0,4,1,1,3353,,50000,120,1,1
25969,1,1,1,0,1,90967,9326,40000,60,0,0
25970,1,1,4,0,1,82077,6141,10000,120,1,1
25971,1,0,1,0,1,90081,46862,60000,60,1,1
25972,1,0,2,0,1,80666,14568,20000,240,1,0
25973,1,0,0,1,0,86374,25831,20000,300,0,1
25974,1,0,1,0,1,35008,43549,10000,240,0,0
25975,1,0,0,0,1,22419,28468,60000,360,1,1
25976,1,1,4,0,1,49027,13363,10000,180,1,1
25977,0,1,0,1,1,44775,,30000,60,0,1
25978,0,1,1,0,1,4462,33288,30000,60,1,1
25979,1,1,3,0,1,83544,46141,40000,360,1,1
25980,1,0,0,0,1,62877,40319,10000,360,0,1
25981,0,0,4,0,1,38173,20472,40000,360,0,1
25982,1,1,3,0,1,73718,12834,10000,60,1,1
25983,1,0,4,1,1,84880,,10000,300,0,1
25984,0,1,0,0,0,92771,32541,20000,240,0,1
25985,1,0,1,0,1,84360,8643,30000,120,1,1
25986,1,1,1,0,0,98216,,30000,180,1,1
25987,1,0,2,0,1,33913,1329,10000,240,0,0
25988,1,0,1,0,0,41814,2522,20000,360,1,0
25989,1,1,3,1,1,50676,30368,60000,300,1,1
25990,1,0,1,0,1,2569,6162,40000,240,1,1
25991,1,0,2,0,1,90052,,20000,120,0,0
25992,0,0,3,0,1,67437,42938,10000,300,1,0
25993,1,0,3,1,0,9818,17872,60000,300,1,0
25994,1,0,2,0,1,34250,,10000,60,1,1
25995,1,1,2,1,1,35633,37828,40000,240,1,1
25996,0,0,4,0,1,28815,7097,10000,360,1,0
25997,1,0,2,0,1,97998,14934,60000,360,1,1
25998,1,1,1,0,1,16125,21931,20000,180,1,1
25999,1,1,0,1,1,82478,24121,40000,60,1,0
26000,1,1,0,0,0,92744,7265,60000,360,1,1
26001,1,1,0,0,1,48844,30837,40000,60,1,1
26002,0,0,2,0,0,80528,39044,50000,120,0,0
26003,1,1,0,0,0,11432,38266,10000,240,0,1
26004,0,1,2,0,1,57409,10786,10000,120,0,1
26005,0,0,2,0,1,87052,3134,60000,300,1,0
26006,0,0,0,1,1,4432,36370,10000,120,0,1
26007,1,0,4,0,0,14542,22917,50000,120,1,1
26008,1,1,0,0,1,89282,20985,60000,240,1,0
26009,1,0,3,0,0,6606,45679,60000,180,0,1
26010,1,1,2,1,1,90603,27964,30000,60,1,0
26011,1,0,0,0,1,33701,17743,40000,300,0,0
26012,1,0,4,0,0,1558,24850,20000,120,0,0
26013,0,0,4,0,1,90251,28115,50000,360,1,1
26014,1,1,4,1,1,13029,,40000,240,0,0
26015,0,1,2,0,1,26743,6804,50000,240,0,1
26016,0,0,2,0,0,54949,29214,20000,300,1,1
26017,0,0,1,0,1,95488,11679,20000,360,1,1
26018,1,0,2,0,0,3870,27376,10000,240,1,1
26019,1,1,3,0,1,76156,41147,20000,120,0,0
26020,1,0,0,0,1,29469,29025,60000,300,0,1
26021,1,1,3,1,1,69301,23228,50000,60,0,1
26022,0,1,3,0,1,70735,36326,60000,360,1,0
26023,1,1,2,0,1,72898,36356,30000,120,1,0
26024,0,1,1,0,1,57798,43745,40000,360,1,1
26025,0,1,4,1,1,96310,46504,20000,120,0,0
26026,0,1,1,0,1,94039,2830,40000,360,1,1
26027,1,1,4,0,1,37510,22706,50000,180,1,1
26028,1,0,4,0,1,29814,19997,40000,240,1,0
26029,1,1,3,1,0,24078,3306,40000,120,1,1
26030,0,0,2,1,1,60533,,20000,180,1,1
26031,1,1,4,0,0,96265,21936,40000,300,0,1
26032,0,0,4,0,1,22519,37857,30000,240,1,1
26033,1,0,2,1,0,92746,38552,50000,180,1,0
26034,1,1,4,0,1,15460,44586,30000,240,1,1
26035,1,0,0,0,1,32886,6164,50000,240,0,1
26036,1,0,3,0,1,17488,3009,50000,240,0,1
26037,0,1,4,1,0,16234,29311,40000,240,1,0
26038,0,1,2,0,1,24962,49209,10000,360,1,1
26039,1,0,3,0,1,73831,19270,40000,360,0,1
26040,0,0,2,1,1,46205,31669,10000,300,1,1
26041,0,1,1,0,1,66162,2545,40000,240,1,0
26042,1,0,0,0,0,58102,30606,40000,120,0,0
26043,0,0,1,0,0,14509,6502,50000,300,0,0
26044,1,1,3,1,1,83896,29173,60000,360,0,0
26045,0,1,3,1,0,29033,5616,20000,120,1,0
26046,1,0,2,1,1,9388,40834,20000,240,1,1
26047,1,1,1,1,0,11493,36352,10000,60,0,1
26048,1,0,0,1,1,49453,47725,30000,300,1,1
26049,0,0,3,1,1,31640,26185,50000,300,1,0
26050,0,1,2,1,0,28522,12716,30000,300,0,1
26051,1,1,4,0,0,16093,9673,30000,180,1,1
26052,1,0,2,1,1,57928,7732,30000,300,0,0
26053,1,0,4,0,1,38051,,40000,240,0,0
26054,0,0,1,1,1,64465,17668,40000,300,1,1
26055,0,0,3,0,1,10741,22838,20000,240,1,1
26056,1,1,3,1,0,62867,48546,50000,60,1,0
26057,1,0,3,0,1,8290,33093,20000,300,0,1
26058,0,0,2,0,1,8759,,40000,180,0,1
26059,1,0,4,0,1,43406,45353,10000,120,1,1
26060,1,1,0,0,1,77060,35872,20000,120,1,1
26061,0,1,0,0,0,53639,12770,60000,240,1,1
26062,1,0,3,1,1,30422,17327,20000,180,1,0
26063,1,1,1,1,1,47532,2844,40000,60,0,1
26064,0,1,3,1,0,21401,36912,40000,240,0,1
26065,0,0,0,0,1,61968,31682,10000,240,1,0
26066,1,1,0,0,1,76674,1559,40000,120,1,1
26067,1,0,1,1,0,46608,3365,10000,60,1,1
26068,0,0,3,1,1,32528,32777,30000,120,1,1
26069,0,1,4,0,1,27592,44949,60000,180,1,1
26070,1,1,1,0,0,71993,4835,60000,300,1,1
26071,1,0,0,0,0,58153,36664,40000,300,0,0
26072,0,0,3,0,1,90830,24460,60000,180,1,0
26073,1,1,4,1,0,55633,33537,30000,120,1,1
26074,0,1,1,0,1,45234,9023,30000,300,1,1
26075,1,1,3,0,1,77241,13449,40000,60,1,1
26076,1,1,0,0,1,76564,49267,20000,120,0,1
26077,0,1,3,1,0,84207,47109,50000,60,0,1
26078,0,0,0,0,1,31165,36697,30000,180,0,0
26079,1,1,2,1,0,31847,48962,20000,360,1,0
26080,1,0,2,0,1,53955,36868,10000,60,1,1
26081,1,0,4,0,1,11501,16553,40000,240,1,1
26082,1,1,1,0,1,85562,19086,30000,180,1,0
26083,0,1,3,1,1,82169,26481,40000,60,0,0
26084,1,1,2,0,0,87829,9389,20000,180,1,1
26085,0,0,4,1,0,52075,23501,10000,60,0,0
26086,1,1,4,1,1,98269,43661,20000,360,0,1
26087,0,0,3,0,1,32350,44281,10000,60,1,1
26088,0,1,1,0,1,69871,,40000,60,1,1
26089,0,1,2,0,1,10517,,10000,300,1,1
26090,1,0,1,0,0,92849,35716,30000,180,1,0
26091,1,1,3,0,1,8297,39926,50000,240,0,1
26092,1,0,1,1,1,3876,38762,20000,360,1,0
26093,1,1,4,0,0,1500,41887,50000,120,0,1
26094,1,1,3,1,0,18017,14990,60000,300,0,1
26095,1,1,2,1,1,18130,,50000,120,1,0
26096,1,0,1,1,1,25449,37649,10000,180,1,1
26097,0,1,0,1,1,2202,34400,20000,180,1,1
26098,1,1,4,0,0,96270,37026,60000,360,0,1
26099,0,0,4,0,1,10152,48146,10000,180,1,0
26100,0,1,0,0,1,64084,,20000,60,1,1
26101,1,0,1,0,1,73179,15347,60000,180,0,1
26102,1,1,4,1,1,68030,1561,20000,240,1,1
26103,0,0,4,1,1,29966,34339,50000,180,1,0
26104,0,0,4,1,1,80529,5225,10000,60,0,1
26105,1,1,1,1,1,21712,31234,40000,60,0,1
26106,0,1,1,0,0,39664,6184,20000,120,1,1
26107,1,0,0,0,0,17674,48924,40000,240,1,1
26108,1,0,1,0,1,61797,10457,60000,300,0,0
26109,1,0,2,0,0,55172,25958,20000,120,1,0
26110,0,0,2,1,1,83722,31526,50000,360,1,1
26111,1,0,0,1,1,78230,15561,10000,240,0,1
26112,1,0,3,0,1,15156,22240,50000,360,1,1
26113,1,1,1,0,0,5752,17061,20000,120,1,1
26114,1,0,3,1,1,50804,29440,50000,240,1,0
26115,1,1,3,0,1,76402,38244,60000,360,0,1
26116,0,1,0,0,1,26608,15586,50000,60,0,1
26117,1,1,3,0,1,45579,13036,50000,300,0,1
26118,1,1,1,0,1,41588,24020,60000,240,0,0
26119,1,0,2,1,1,89958,8230,60000,240,0,1
26120,0,1,0,0,0,49866,39483,10000,180,0,0
26121,1,1,3,1,1,68477,33163,30000,60,1,1
26122,1,1,4,1,0,47864,23339,30000,300,1,1
26123,0,1,3,0,1,30335,39082,20000,300,1,1
26124,1,1,2,0,1,5875,46347,30000,300,1,1
26125,1,0,0,1,1,18580,39632,10000,60,0,1
26126,0,1,1,0,1,33834,,20000,120,1,0
26127,0,0,4,0,1,95182,26395,40000,120,1,1
26128,0,1,1,0,1,73246,35084,20000,300,1,0
26129,0,0,2,1,1,90600,43107,20000,360,1,1
26130,1,1,0,0,0,22792,,40000,240,1,1
26131,1,1,1,0,1,10256,44007,40000,240,1,0
26132,1,0,1,1,0,23783,21787,20000,60,1,0
26133,0,0,0,1,0,9002,8507,20000,120,1,1
26134,0,0,2,0,1,50853,37935,60000,360,0,1
26135,0,0,2,0,1,40645,26666,20000,300,1,1
26136,1,1,3,1,1,33540,20208,50000,120,1,1
26137,1,0,3,0,1,84522,12557,30000,60,0,1
26138,1,0,4,1,1,61202,,20000,60,1,0
26139,1,0,3,1,0,36537,22960,10000,180,1,1
26140,1,0,4,1,1,90457,13721,10000,120,1,1
26141,1,1,0,0,1,60364,10661,30000,180,1,1
26142,1,1,4,0,1,58322,30543,50000,360,1,1
26143,1,0,3,0,0,77336,,20000,300,1,1
26144,0,0,2,0,1,82249,7093,50000,300,1,1
26145,0,0,3,0,1,78990,21424,10000,300,1,1
26146,1,0,0,1,1,24238,28385,50000,180,1,1
26147,1,1,3,1,1,67167,1814,50000,360,1,0
26148,1,0,3,0,1,12262,19118,50000,180,1,1
26149,1,1,3,0,1,47817,11633,30000,60,0,1
26150,0,1,0,0,0,32782,24249,50000,120,1,1
26151,0,1,2,0,1,41683,29473,20000,240,0,1
26152,1,0,0,1,1,74449,4365,20000,180,1,1
26153,1,0,2,0,1,35468,,60000,60,1,1
26154,1,0,1,0,1,86797,3513,20000,120,1,1
26155,0,1,4,0,1,4272,33331,40000,120,0,0
26156,1,1,4,0,0,2949,45717,20000,120,1,1
26157,1,1,2,0,0,99111,33416,50000,360,0,0
26158,1,0,3,0,1,22678,29717,30000,240,1,0
26159,1,0,4,1,0,56509,31595,10000,360,1,1
26160,1,0,4,0,1,12675,30325,50000,300,1,1
26161,1,0,1,0,1,62662,24097,30000,240,1,0
26162,1,1,1,0,1,56240,9365,20000,120,1,1
26163,1,0,4,1,1,64924,43473,10000,120,0,0
26164,0,0,0,0,0,74567,45995,20000,360,1,1
26165,1,1,0,0,0,87256,32016,20000,180,0,1
26166,1,1,0,1,0,49805,31532,30000,300,1,1
26167,0,0,0,0,1,94360,34526,40000,240,0,1
26168,1,1,0,0,0,86774,23656,50000,60,1,0
26169,1,0,4,0,1,27204,,30000,60,1,1
26170,1,1,3,1,1,19975,47641,10000,120,1,0
26171,1,1,2,1,1,35566,13691,30000,300,0,1
26172,0,1,1,0,1,30398,6112,60000,60,1,1
26173,1,0,0,0,1,7877,15227,50000,120,1,1
26174,1,1,3,0,1,42249,33312,40000,60,1,1
26175,1,1,4,0,1,99980,9039,50000,360,1,0
26176,1,0,3,1,1,93286,29652,40000,360,1,1
26177,1,0,2,0,1,66316,45273,40000,240,0,1
26178,0,0,1,1,0,60294,,10000,360,1,0
26179,1,0,3,0,1,13063,10295,40000,300,1,1
26180,1,0,4,1,1,37103,,30000,240,1,1
26181,1,0,2,0,0,21641,19725,30000,60,1,0
26182,0,1,1,0,0,54513,40480,10000,240,0,1
26183,1,1,0,0,0,38436,7451,60000,60,0,1
26184,1,1,0,1,1,95887,27909,20000,180,1,0
26185,1,1,4,1,0,49210,21574,40000,60,1,0
26186,1,1,2,0,0,26158,36200,10000,120,1,1
26187,0,0,4,1,0,92542,31522,50000,60,1,1
26188,1,0,3,0,0,43045,29273,10000,360,1,0
26189,1,0,3,1,0,3420,44959,10000,240,1,1
26190,1,1,4,0,0,56942,46954,60000,300,1,1
26191,0,1,0,1,1,7819,,60000,360,1,1
26192,1,0,1,0,0,5827,,60000,240,1,1
26193,0,0,0,0,1,84685,36704,60000,360,1,1
26194,1,1,0,0,1,10787,3810,30000,360,1,1
26195,1,0,2,0,1,18083,43246,60000,360,0,0
26196,1,1,2,1,1,25625,46935,50000,240,1,1
26197,0,0,2,1,1,51614,25177,30000,60,1,0
26198,1,1,1,1,1,44967,49618,60000,180,0,1
26199,0,0,1,1,1,37925,44716,20000,240,0,1
26200,1,0,3,1,0,51941,4903,30000,240,1,0
26201,0,0,0,1,0,71281,48655,20000,120,0,1
26202,1,0,0,0,1,71583,47949,40000,180,0,0
26203,1,0,3,1,0,5976,46286,50000,300,1,1
26204,1,0,4,0,0,85492,42672,30000,60,1,0
26205,1,1,4,1,1,67957,,30000,60,1,1
26206,0,1,3,0,0,99010,,30000,120,0,1
26207,1,0,1,0,1,78305,26045,40000,240,0,1
26208,0,1,2,1,0,96357,44442,50000,60,1,0
26209,1,1,0,1,0,84551,21024,30000,360,1,1
26210,0,0,4,0,1,51036,33664,50000,180,1,0
26211,1,1,0,1,0,68550,37323,60000,300,1,0
26212,1,0,4,1,1,32701,6920,60000,180,1,0
26213,0,1,0,1,0,1753,30198,20000,120,0,0
26214,1,1,2,1,0,43039,12074,50000,120,0,1
26215,0,1,4,1,1,41077,41452,30000,240,1,1
26216,1,1,2,1,0,62863,48141,30000,60,1,0
26217,1,0,0,0,1,84820,25831,40000,300,1,0
26218,1,0,3,1,1,28283,16130,50000,360,1,1
26219,0,1,2,1,1,60041,,40000,180,1,1
26220,1,1,0,0,1,53036,15842,10000,120,1,0
26221,1,1,3,0,1,75241,2114,50000,60,1,1
26222,1,0,0,0,0,78885,1616,10000,300,1,0
26223,1,0,0,0,1,51601,25354,10000,300,1,1
26224,1,1,2,1,0,2075,43125,50000,120,0,0
26225,1,0,2,0,1,82112,18358,20000,120,1,0
26226,0,1,3,1,0,69735,16425,20000,180,1,0
26227,1,1,0,0,1,15732,,40000,120,1,1
26228,0,1,0,1,1,38041,1218,40000,300,1,1
26229,1,1,0,1,1,63146,24274,60000,120,1,1
26230,1,1,3,0,0,20047,14237,60000,240,1,1
26231,0,0,3,0,0,24355,,20000,120,0,1
26232,1,1,3,0,1,89157,20685,60000,120,1,0
26233,1,1,0,0,1,33137,16902,60000,360,1,0
26234,1,1,4,0,1,76457,14770,50000,300,0,1
26235,0,1,3,0,1,55007,10327,50000,240,1,1
26236,1,0,2,0,1,99501,46276,10000,300,1,1
26237,1,1,3,1,1,81973,41193,50000,180,0,1
26238,1,1,4,0,0,12059,22823,50000,60,0,0
26239,1,0,4,1,0,82339,38979,40000,240,0,0
26240,1,1,3,1,0,87528,19545,10000,240,1,1
26241,1,1,0,0,0,86916,18484,10000,360,1,0
26242,1,1,4,1,1,74986,49731,10000,120,1,0
26243,1,1,0,1,1,79615,48821,30000,120,1,1
26244,1,0,1,1,1,84766,15086,50000,120,1,1
26245,1,1,3,0,0,45612,5544,30000,240,0,1
26246,1,1,1,0,0,38657,,10000,60,1,1
26247,1,1,1,1,1,75630,32692,20000,300,0,0
26248,1,0,1,1,1,86030,46338,40000,360,0,0
26249,0,1,3,0,0,1603,26003,40000,180,1,0
26250,1,1,3,1,0,85705,,60000,120,1,0
26251,1,0,4,0,0,91252,13110,30000,360,0,0
